label_raw,text,label_ocean,key
Cautiousness, Review your options thoroughly.,C,1
Cautiousness,Think twice before acting.,C,1
Cautiousness, Monitor developments closely.,C,1
Cautiousness, Avoid hasty judgments.,C,1
Cautiousness, Ensure stability in your actions.,C,1
Cautiousness,Keep contingencies in place.,C,1
Cautiousness,Stay prepared for the unexpected.,C,1
Cautiousness,Manage your resources prudently.,C,1
Cautiousness, Balance your priorities carefully.,C,1
Cautiousness,Foresee potential consequences,C,1
Cautiousness, Limit exposure to unnecessary risks.,C,1
Cautiousness,Be discreet,C,1
Conscientiousness, Neglect to follow a schedule,C,-1
Conscientiousness, Overlook important details,C,-1
Conscientiousness,Delay making important decisions,C,-1
Conscientiousness, Forget to complete chores,C,-1
Conscientiousness,Leave tasks unfinished,C,-1
Conscientiousness, Ignore deadlines,C,-1
Conscientiousness, Fail to keep commitments,C,-1
Conscientiousness, Avoid organizing my workspace,C,-1
Conscientiousness, Do not prioritize tasks,C,-1
Conscientiousness, Procrastinate on projects,C,-1
Conscientiousness, Skip planning for the future,C,-1
Conscientiousness,Disregard setting goals,C,-1
Conscientiousness, Fail to maintain a routine,C,-1
Conscientiousness, Overlook responsibilities,C,-1
Conscientiousness, Neglect to tidy up regularly,C,-1
Conscientiousness, Rarely prepare in advance,C,-1
Conscientiousness,Avoid making to-do lists,C,-1
Conscientiousness, Leave things to the last minute,C,-1
Conscientiousness, Ignore the need for structure,C,-1
Conscientiousness, Forget to double-check work,C,-1
Conscientiousness, Neglect to set reminders,C,-1
Conscientiousness,Overlook necessary preparations,C,-1
Conscientiousness, Fail to track expenses,C,-1
Conscientiousness,Avoid balancing my checkbook,C,-1
Conscientiousness, Rarely review my progress,C,-1
Conscientiousness, Ignore the importance of planning,C,-1
Conscientiousness, Forget to plan meals,C,-1
Conscientiousness,Leave plans unmade,C,-1
Conscientiousness, Do not set personal goals,C,-1
Conscientiousness,Rarely organize my time,C,-1
Conscientiousness, Neglect to manage my schedule,C,-1
Conscientiousness,Avoid setting priorities,C,-1
Conscientiousness, Fail to be punctual,C,-1
Conscientiousness,Leave workspaces cluttered,C,-1
Conscientiousness,Overlook the need for plans,C,-1
Conscientiousness,Always meet deadlines without fail,C,1
Conscientiousness, Keep my workspace organized,C,1
Conscientiousness,Set goals and achieve them consistently,C,1
Conscientiousness,Manage time effectively and efficiently,C,1
Conscientiousness,Prioritize tasks to maximize productivity,C,1
Conscientiousness,Stick to a daily routine,C,1
Conscientiousness, Follow instructions carefully,C,1
Conscientiousness, Pay attention to details in every task,C,1
Conscientiousness, Ensure accuracy in all my work,C,1
Conscientiousness,Keep commitments and promises,C,1
Conscientiousness, Exercise self-discipline in daily activities,C,1
Conscientiousness, Maintain high standards in everything I do,C,1
Conscientiousness, Be thorough and meticulous in my work,C,1
Conscientiousness, Plan ahead to avoid last-minute rush,C,1
Conscientiousness, Review work to ensure quality and precision,C,1
Conscientiousness,Stay focused on tasks until they are completed,C,1
Conscientiousness, Organize files and documents systematically,C,1
Conscientiousness, Prepare for meetings with detailed notes,C,1
Conscientiousness,Avoid procrastination by starting tasks early,C,1
Conscientiousness,Be diligent and hardworking in all endeavors,C,1
Conscientiousness, Utilize checklists to ensure task completion,C,1
Conscientiousness, Follow up on pending tasks until resolved,C,1
Conscientiousness,Work steadily towards long-term objectives,C,1
Conscientiousness, Exercise caution and care in decision-making,C,1
Conscientiousness,Balance multiple responsibilities effectively,C,1
Conscientiousness,Allocate time wisely for each task,C,1
Conscientiousness, Be accountable for my actions and outcomes,C,1
Conscientiousness,Maintain a tidy and orderly environment,C,1
Conscientiousness, Prepare thoroughly for presentations,C,1
Conscientiousness,Adapt plans as needed to achieve goals,C,1
Dutifulness,Follow instructions carefully,C,1
Dutifulness,Adhere to deadlines,C,1
Dutifulness,Complete tasks on time,C,1
Dutifulness,Respect authority,C,1
Dutifulness,Stick to plans,C,1
Dutifulness,Honor commitments,C,1
Dutifulness,Maintain order,C,1
Dutifulness,Follow the rules,C,-1
Dutifulness,Meet expectations,C,1
Dutifulness,Be responsible,C,1
Dutifulness,Uphold standards,C,1
Dutifulness,Be punctual,C,1
Dutifulness,Seek approval before acting,C,-1
Dutifulness,Prioritize obligations,C,1
Dutifulness,Respect guidelines,C,1
Dutifulness,Be consistent,C,1
Dutifulness,Attend to duties,C,1
Dutifulness,Promote discipline,C,1
Dutifulness,Value procedures,C,1
Dutifulness,Always meet your deadlines,C,1
Dutifulness, Keep your promises no matter what.,C,1
Dutifulness,Follow rules and regulations diligently,C,1
Dutifulness, Maintain a clean and organized workspace.,C,1
Dutifulness, Submit reports promptly without reminders.,C,1
Dutifulness, File your taxes before the due date.,C,1
Dutifulness, Respect and adhere to company policies.,C,1
Dutifulness,Punctually attend all scheduled meetings,C,1
Dutifulness,Complete all assignments with care.,C,1
Dutifulness,Double-check appointments in your calendar,C,1
Dutifulness,Prioritize tasks based on urgency,C,1
Dutifulness, Stick to your daily planner.,C,1
Dutifulness,Keep accurate records of all transactions,C,1
Dutifulness,Stay up to date with mandatory training,C,1
Dutifulness, Carefully read instructions before starting.,C,1
Dutifulness,Consistently update their task list,C,1
Dutifulness, Ensure all forms are filled in correctly.,C,1
Dutifulness, Prepare thoroughly for presentations.,C,1
Dutifulness,Regularly review and update goals,C,1
Dutifulness, Promptly respond to all correspondence.,C,1
Dutifulness,Keep backups of important documents,C,1
Dutifulness, Respect deadlines set by others.,C,1
Dutifulness,Wear appropriate attire for each occasion.,C,1
Dutifulness,Stay informed about industry standards,C,1
Dutifulness, Adhere to ethical guidelines in all dealings.,C,1
Dutifulness, Complete mandatory safety checks routinely.,C,1
Dutifulness,Organize your files systematically.,C,1
Dutifulness, Conduct regular audits of your work.,C,1
Dutifulness,Ensure compliance with legal requirements.,C,1
Dutifulness,Prepare a contingency plan for emergencies.,C,1
Dutifulness,Follow up on tasks,C,1
Orderliness,Struggle to keep track of appointments,C,-1
Orderliness,Tend to misplace important documents,C,-1
Orderliness,Frequently run late due to disorganization,C,-1
Orderliness,Often forget where I leave my phone,C,-1
Orderliness,Have a cluttered desk,C,-1
Orderliness,Rarely plan ahead,C,-1
Orderliness,Find it hard to maintain a tidy room,C,-1
Orderliness,Frequently miss deadlines,C,-1
Orderliness,Feel overwhelmed by clutter,C,-1
Orderliness,Often forget to complete tasks,C,-1
Orderliness,Leave things until the last minute,C,-1
Orderliness,Rarely organize my schedule,C,-1
Orderliness,Have trouble sticking to plans,C,-1
Orderliness,Tend to be scatterbrained,C,-1
Orderliness,Find it hard to keep my living space clean,C,-1
Orderliness,Often lose track of time,C,-1
Orderliness,Routinely forget appointments,C,-1
Orderliness,Sure","here are descriptive texts for the trait Orderliness:,"C,1"
Orderliness, Keep my workspace neatly organized,C,1
Orderliness, Plan my day in advance,C,1
Orderliness,Sort items by category,C,1
Orderliness, Enjoy arranging things in order,C,1
Orderliness, Prefer a clean and uncluttered environment,C,1
Orderliness, Always know where to find my things,C,1
Orderliness,Make lists to stay on track,C,1
Orderliness, Have a place for everything,C,1
Orderliness, Follow routines to maintain order,C,1
Orderliness,Feel uneasy in messy spaces,C,1
Orderliness, Label containers to keep track,C,1
Orderliness, Enjoy organizing my closet by color,C,1
Orderliness,Stick to a cleaning schedule,C,1
Orderliness,Prioritize tasks for efficiency,C,1
Orderliness, Find satisfaction in sorting papers,C,1
Orderliness,Use calendars to plan events,C,1
Orderliness, Set reminders to stay organized,C,1
Orderliness,Prefer structured environments,C,1
Orderliness, Arrange books by genre,C,1
Orderliness, Like to keep my desk clear,C,1
Orderliness, File documents neatly,C,1
Orderliness,Enjoy decluttering regularly,C,1
Orderliness,Group similar items together,C,1
Orderliness,Keep digital files well-organized,C,1
Orderliness,Plan meals for the week,C,1
Orderliness,Tidy up before going to bed,C,1
Orderliness, Set aside time for organizing,C,1
Orderliness, Prefer orderly queues,C,1
Orderliness, Checklists keep me focused,C,1
Orderliness, Ensure everything has a home,C,1
Orderliness, Feel calm when everything is in place,C,1
Orderliness,Work according to a routine,C,1
Self-discipline,Certainly! Here are new descriptive texts for the trait Self-discipline:,C,-1
Self-discipline,Consistently meet deadlines without reminders,C,1
Self-discipline,Rarely procrastinate on important tasks,C,1
Self-discipline,Immediately address uncomfortable situations,C,1
Self-discipline,Always follow through with plans,C,1
Self-discipline,Avoid temptations with ease,C,1
Self-discipline,Set clear goals and achieve them,C,1
Self-discipline,Find it difficult to stay focused despite distractions,C,-1
Self-discipline,Organize tasks efficiently,C,1
Self-discipline,Prioritize responsibilities effectively,C,1
Self-discipline,Maintain a balanced schedule,C,1
Self-discipline,Resist impulsive decisions,C,1
Self-discipline, Complete tasks ahead of schedule,C,1
Self-discipline,Keep commitments without fail,C,1
Self-discipline, Have a strong work ethic,C,1
Self-discipline,Have difficulty staying motivated without external pressure,C,-1
Self-discipline,Easily delay gratification,C,1
Self-discipline,Exhibit strong willpower,C,1
Self-discipline,Maintain consistent routines,C,1
Self-discipline,Handle stress without losing focus,C,1
Self-discipline,Adhere to personal rules and standards,C,1
Self-discipline,Find it difficult to adapt to new challenges,C,-1
Self-discipline,Persist through difficult tasks,C,1
Self-discipline,Avoid distractions during work,C,1
Self-discipline,Stay organized in all areas of life,C,1
Self-discipline,Wake up early without struggle,C,1
Self-discipline,Find it difficult to keep personal and professional life balanced,C,-1
Self-discipline,Finish what I start,C,1
Self-discipline,Motivate myself to achieve goals,C,1
Self-discipline,Learn from mistakes and move forward,C,1
Self-discipline,Plan for the future and act accordingly,C,1
Self-discipline,Maintain a healthy lifestyle,C,1
Self-discipline,Put off tasks,C,-1
Self-discipline,Stick to your schedule,C,1
Self-discipline,Finish projects on time,C,1
Self-discipline,Avoid procrastination,C,1
Self-discipline,Meet deadlines consistently,C,1
Self-discipline,Follow through on commitments,C,1
Self-discipline,Prioritize tasks effectively,C,1
Self-discipline,Maintain focus on goals,C,1
Self-discipline,Limit distractions while working,C,1
Self-discipline,Complete assignments ahead of time,C,1
Self-discipline,Set clear goals and achieve them,C,1
Self-discipline,Organize your workspace regularly,C,1
Self-discipline,Exercise regularly without skipping sessions,C,1
Self-discipline,Eat a balanced diet consistently,C,1
Self-discipline,Keep a daily journal,C,1
Self-discipline,Wake up early every day,C,1
Self-discipline,Plan your day each morning,C,1
Self-discipline,Resist temptations that hinder progress,C,1
Self-discipline,Get things done promptly,C,1
Self-efficacy,Easily adapt to changing circumstances,C,-1
Self-efficacy,Confidently face challenges,C,1
Self-efficacy,Persist through difficulties,C,-1
Self-efficacy,Quickly learn from mistakes,C,-1
Self-efficacy,Successfully manage stress,C,-1
Self-efficacy,Regularly achieve set goals,C,-1
Self-efficacy,Effectively solve problems,C,1
Self-efficacy,Seek solutions proactively,C,-1
Self-efficacy,Handle criticism constructively,C,-1
Self-efficacy,Maintain focus under pressure,C,-1
Self-efficacy,Demonstrate resilience,C,1
Self-efficacy,Dependably finish tasks,C,1
Self-efficacy,Approach tasks with confidence,C,-1
Self-efficacy,Take initiative to improve,C,-1
Self-efficacy,Show determination in adversity,C,1
Self-efficacy,Act decisively in uncertainty,C,-1
Self-efficacy,Let yourself be directed by others,C,-1
Self-efficacy,Tend to see the bright side of things,C,1
Self-efficacy,Easily bounce back from setbacks,C,1
Self-efficacy,Consistently achieve their goals,C,1
Self-efficacy,Are often praised for their persistence,C,1
Self-efficacy,Rarely doubt their abilities,C,1
Self-efficacy,Quickly adapt to new challenges,C,1
Self-efficacy,Are known for their resourcefulness,C,1
Self-efficacy,Approach tasks with enthusiasm,C,1
Self-efficacy,Overcome obstacles with ease,C,1
Self-efficacy,Are often leaders in group settings,C,1
Self-efficacy,Handle pressure gracefully,C,1
Self-efficacy,Believe in their capacity to succeed,C,1
Self-efficacy,Are often the driving force behind projects,C,1
Self-efficacy,Quickly learn from their mistakes,C,1
Self-efficacy,Are unwavering in their determination,C,1
Self-efficacy,Self,C,1
Agreeableness,Work well in teams,A,1
Agreeableness,Dislike confrontations,A,-1
Agreeableness,Help others in need,A,1
Agreeableness,Compromise easily,A,1
Agreeableness,Listen to others patiently,A,1
Agreeableness,Value harmony in relationships,A,1
Agreeableness,Show empathy towards others,A,1
Agreeableness,Avoid hurting others' feelings,A,1
Agreeableness,Are forgiving of others,A,1
Agreeableness,Are unselfish,A,1
Agreeableness,Are generally trusting,A,1
Agreeableness,Are sometimes too gullible,A,-1
Agreeableness,Hate saying no,A,-1
Agreeableness,Yield to others,A,-1
Agreeableness,Rarely criticize others,A,1
Agreeableness,Enjoy mediating disputes,A,1
Agreeableness,Are often taken advantage of,A,-1
Agreeableness,Have difficulty asserting themselves,A,-1
Agreeableness,Enjoy making other people feel comfortable,A,1
Agreeableness,Seek to understand others,A,1
Agreeableness,Find joy in making others happy,A,1
Agreeableness,Are considerate of others' feelings,A,1
Agreeableness,Often put others' needs first,A,1
Agreeableness,Are friendly and approachable,A,1
Agreeableness,Value harmonious relationships,A,1
Agreeableness,Are supportive during difficult times,A,1
Agreeableness,Listen carefully to others' concerns,A,1
Agreeableness,Are empathetic and compassionate,A,1
Agreeableness,Often volunteer for community service,A,1
Agreeableness,Avoid conflicts and seek peaceful solutions,A,1
Agreeableness,Offer help without expecting anything in return,A,1
Agreeableness,Make efforts to get along with everyone,A,1
Agreeableness,Appreciate and acknowledge others' efforts,A,1
Agreeableness,Are forgiving and understanding,A,1
Agreeableness,Sympathize with others' feelings,A,1
Altruism,Put others needs before their own,A,1
Altruism,Volunteer their time to help others,A,1
Altruism,Offer support without expecting anything in return,A,1
Altruism,Are quick to forgive others mistakes,A,1
Altruism,Give generously to charity,A,1
Altruism,Listen patiently to others problems,A,1
Altruism,Share their resources freely,A,1
Altruism,Help strangers in need,A,1
Altruism,Comfort others in distress,A,1
Altruism,Encourage others to achieve their goals,A,1
Altruism,Are empathetic towards others experiences,A,1
Altruism,Value others opinions and perspectives,A,1
Altruism,Put effort into making others happy,A,1
Altruism,Are willing to make sacrifices for the benefit of others,A,1
Altruism,Offer to help without being asked,A,1
Altruism,Support friends and family through tough times,A,1
Altruism,Volunteer at a local food bank,A,1
Altruism,Help elderly neighbors with their groceries,A,1
Altruism,Donate regularly to charities,A,1
Altruism,Mentor young professionals in your field,A,1
Altruism,Organize community clean-up events,A,1
Altruism,Offer free tutoring to students,A,1
Altruism,Foster animals in need of a home,A,1
Altruism,Support friends during tough times,A,1
Altruism,Donate blood regularly,A,1
Altruism,Volunteer as a firefighter,A,1
Altruism,Lead a charity fundraising event,A,1
Altruism,Provide free medical care in underserved areas,A,1
Altruism,Be a Big Brother or Big Sister,A,1
Altruism,Start a community garden,A,1
Altruism,Help refugees settle into new communities,A,1
Altruism,Advocate for social justice,A,1
Altruism,Altruism involves selflessly helping others,A,1
Cooperation,Share responsibilities willingly,A,1
Cooperation,Help without being asked,A,1
Cooperation,Value teamwork over individual success,A,-1
Cooperation,Listen to others' ideas,A,-1
Cooperation,Seek consensus in decision-making,A,-1
Cooperation,Appreciate diverse opinions,A,-1
Cooperation,Prioritize group goals,A,-1
Cooperation,Compromise for mutual benefit,A,-1
Cooperation,Encourage collaborative efforts,A,-1
Cooperation,Facilitate open communication,A,-1
Cooperation,Welcome constructive feedback,A,-1
Cooperation,Support team members,A,-1
Cooperation,Celebrate collective achievements,A,1
Cooperation,Adapt to group dynamics,A,-1
Cooperation,Promote harmony in the workplace,A,-1
Cooperation,Resolve conflicts amicably,A,-1
Cooperation,Engage in joint problem-solving,A,-1
Cooperation,Foster a sense of community,A,-1
Cooperation,Volunteer for team projects,A,1
Cooperation,Encourage cooperation,A,1
Cooperation,Prioritize harmony in group settings.,A,1
Cooperation, Seek consensus in decision-making.,A,1
Cooperation,Respect differing viewpoints.,A,1
Cooperation, Value collaboration over individual achievement.,A,1
Cooperation, Promote unity within the community.,A,1
Cooperation,Encourage collective problem-solving,A,1
Cooperation, Foster a spirit of teamwork.,A,1
Cooperation, Support others in their endeavors.,A,1
Cooperation,Look for win-win solutions.,A,1
Cooperation,Empathize with others' perspectives.,A,1
Cooperation,Resolve conflicts amicably,A,1
Cooperation, Mediate disputes with fairness.,A,1
Cooperation, Share credit with teammates.,A,1
Cooperation,Build bridges between diverse groups,A,1
Cooperation, Be willing to compromise.,A,1
Cooperation,Cultivate mutual respect,A,1
Cooperation,Strengthen bonds through shared goals.,A,1
Cooperation,Enable open communication,A,1
Cooperation, Facilitate group cohesion.,A,1
Cooperation, Appreciate diverse contributions.,A,1
Cooperation,Create inclusive environments.,A,1
Cooperation,Assist others in achieving success.,A,1
Cooperation, Practice active listening.,A,1
Cooperation,Nurture a sense of belonging.,A,1
Cooperation,Promote peace and understanding,A,1
Cooperation, Encourage participation from all.,A,1
Cooperation,Balance assertiveness with flexibility,A,1
Cooperation,Collaborate on projects willingly,A,1
Cooperation,Offer support during challenges,A,1
Cooperation, Value the input of others.,A,1
Cooperation,Celebrate team accomplishments.,A,1
Cooperation,Give space for others to contribute.,A,1
Cooperation,Participate in community initiatives.,A,1
Cooperation,Work collectively towards common objectives,A,1
Cooperation, Bridge gaps between differing opinions.,A,1
Cooperation, Build trust through transparency.,A,1
Cooperation,Elevate the group's interest above personal gain.,A,1
Cooperation, Encourage synergy in teamwork.,A,1
Cooperation,Work towards shared success.,A,1
Cooperation,Create,A,1
Modesty/Humility,Avoid making yourself the center of attention,A,1
Modesty/Humility, Downplay your accomplishments in conversations,A,-1
Modesty/Humility,Let others take the spotlight,A,1
Modesty/Humility, Rarely speak about your own achievements,A,-1
Modesty/Humility,Feel uncomfortable when praised excessively,A,-1
Modesty/Humility,Prefer to listen rather than talk about yourself,A,-1
Modesty/Humility, Minimize your own importance in group settings,A,-1
Modesty/Humility,Avoid seeking recognition for your efforts,A,-1
Modesty/Humility,Hesitate to share personal successes,A,-1
Modesty/Humility, Understate your role in collaborative projects,A,-1
Modesty/Humility,Feel that others are just as capable as you,A,1
Modesty/Humility, Rarely mention your own talents,A,-1
Modesty/Humility, Give credit to others before yourself,A,-1
Modesty/Humility, Feel uneasy being the focus of admiration,A,-1
Modesty/Humility, Find discussing your own success awkward,A,-1
Modesty/Humility,Let others boast about their achievements,A,-1
Modesty/Humility, Avoid drawing attention to your skills,A,-1
Modesty/Humility,Feel embarrassed by excessive compliments,A,-1
Modesty/Humility,Consider yourself better than your peers,A,-1
Modesty/Humility,Feel that your contributions are minor,A,-1
Modesty/Humility,Deflect praise towards others,A,-1
Modesty/Humility,Avoid talking about your strengths,A,-1
Modesty/Humility, Rarely highlight your own contributions,A,-1
Modesty/Humility, Feel shy when the topic is your achievements,A,-1
Modesty/Humility,Downplay your success to make others comfortable,A,-1
Modesty/Humility,Focus on others' achievements over your own,A,-1
Modesty/Humility,Feel that everyone has something to offer,A,1
Modesty/Humility,Never put yourself above others,A,-1
Modesty/Humility,Feel that you are better than others,A,-1
Modesty/Humility, Believes that a humble approach can often win hearts rather than boasting.,A,0
Modesty/Humility,Thinks that modesty is the foundation of true greatness.,A,1
Modesty/Humility, Sees humility as the silent strength that speaks volumes.,A,0
Modesty/Humility, Considers that quiet confidence often prevails over loud arrogance.,A,0
Modesty/Humility, Finds that those most accomplished often speak the least of their deeds.,A,0
Modesty/Humility,Feels that humility allows space for others to shine.,A,0
Modesty/Humility,Holds the belief that modesty is the key to continuous learning.,A,0
Modesty/Humility, Thinks that true wisdom is knowing how little one knows.,A,0
Modesty/Humility, Understands that modesty can prevent unnecessary conflicts.,A,0
Modesty/Humility, Sees great value in letting achievements speak for themselves.,A,0
Modesty/Humility, Recognizes that humility opens doors that pride often closes.,A,0
Modesty/Humility, Believes that being humble is a sign of inner strength.,A,0
Modesty/Humility,Thinks that modesty helps in building genuine relationships.,A,1
Modesty/Humility, Finds fulfillment in achieving quietly rather than seeking applause.,A,0
Modesty/Humility,Views humility as an essential ingredient for personal growth.,A,0
Modesty/Humility, Understands that a humble heart often garners more respect.,A,0
Modesty/Humility,Sees modesty as the pathway to greater wisdom,A,0
Modesty/Humility,Considers that humility often leads to richer experiences.,A,0
Modesty/Humility,Values the strength found in humble beginnings.,A,0
Modesty/Humility,Holds that modesty can bridge gaps in understanding,A,0
Modesty/Humility,Believes in the power of humility to transform perspectives,A,0
Modesty/Humility, Prefer to let others shine rather than seeking the spotlight.,A,1
Modesty/Humility,Feel content with simple pleasures instead of chasing luxury.,A,1
Modesty/Humility, Often give credit to teammates instead of taking it all yourself.,A,1
Modesty/Humility, Avoid boasting even when you achieve something significant.,A,1
Modesty/Humility,Appreciate the contributions of others without seeking validation,A,1
Modesty/Humility,Allow others to speak first in group discussions,A,1
Modesty/Humility,Feel uncomfortable when receiving excessive praise,A,1
Modesty/Humility,Often downplay your achievements to make others feel comfortable,A,1
Modesty/Humility,Choose to listen more than you speak in conversations.,A,1
Modesty/Humility,Find joy in helping others succeed without seeking recognition,A,1
Modesty/Humility,Value others' opinions and perspectives over your own.,A,1
Modesty/Humility, Prefer to stay in the background in social gatherings.,A,1
Modesty/Humility,Avoid drawing attention to myself at work,A,1
Modesty/Humility,Often redirect compliments to others who helped you,A,1
Modesty/Humility, Find satisfaction in a job well done without needing acknowledgment.,A,1
Modesty/Humility,Let actions speak louder than words in demonstrating your worth,A,1
Modesty/Humility,Feel uneasy when the focus is solely on you.,A,1
Modesty/Humility, Think of yourself as part of a team rather than a standout individual.,A,1
Modesty/Humility,Often attribute success to luck or others' support.,A,1
Modesty/Humility,Feel awkward about self-promotion.,A,1
Modesty/Humility,Choose to understate my abilities and achievements,A,1
Modesty/Humility, Enjoy contributing to group projects without seeking the limelight.,A,1
Modesty/Humility,Feel more comfortable supporting others than being in charge,A,1
Modesty/Humility,Often decline opportunities that involve public recognition,A,1
Modesty/Humility,Appreciate quiet and simple moments over grand celebrations,A,1
Modesty/Humility,Feel you are just like everyone else,A,1
Morality,Take credit for others' work,A,-1
Morality,Ignore the suffering of others,A,-1
Morality,Lie to gain advantage,A,-1
Morality,Cheat in a competition,A,-1
Morality,Exploit someone's trust,A,-1
Morality,Deceive to achieve personal gain,A,-1
Morality,Manipulate situations for personal benefit,A,-1
Morality,Show fake concern for appearance,A,-1
Morality,Disregard others' feelings,A,-1
Morality,Steal resources from those in need,A,-1
Morality,Falsify information to mislead,A,-1
Morality,Betray a friend's trust,A,-1
Morality,Spread false rumors,A,-1
Morality,Engage in dishonest practices,A,-1
Morality,Act with hypocrisy,A,-1
Morality,Use deception to cover mistakes,A,-1
Morality,Exploit vulnerabilities of others,A,-1
Morality,Operate against others,A,-1
Morality,Always seek fairness in all situations.,A,1
Morality, Uphold the truth regardless of the consequences.,A,1
Morality, Treat others with the respect they deserve.,A,1
Morality, Act with integrity even when no one is watching.,A,1
Morality, Choose honesty over deceit in every scenario.,A,1
Morality, Strive to do what is right","not what is easy.,"A,1"
Morality,Show empathy and understanding towards others.,A,1
Morality, Be accountable for your words and actions.,A,1
Morality, Value the principles of fairness and equity.,A,1
Morality, Cultivate a sense of responsibility in your decisions.,A,1
Morality, Honor your commitments and promises.,A,1
Morality, Demonstrate compassion in your interactions.,A,1
Morality, Prioritize ethical behavior in all endeavors.,A,1
Morality, Lead by example with a strong moral compass.,A,1
Morality, Recognize and rectify your mistakes.,A,1
Morality, Foster trust through sincere actions.,A,1
Morality, Stand firm on your ethical convictions.,A,1
Morality,Exhibit kindness in your daily life.,A,1
Morality, Promote justice and equality for all.,A,1
Morality, Be transparent and honest in your dealings.,A,1
Morality,Seek to understand before being understood.,A,1
Morality, Admit when youre wrong and make amends.,A,1
Morality, Respect the dignity of every individual.,A,1
Morality, Avoid harming others through your words or deeds.,A,1
Morality, Encourage others to act with integrity.,A,1
Morality, Reflect on your values and stay true to them.,A,1
Morality,Make decisions that benefit others,A,1
Sympathy,Sure","here are new descriptive texts for the trait Sympathy:,"A,-1"
Sympathy,Feel indifferent to others' struggles,A,-1
Sympathy,Rarely offer a helping hand,A,-1
Sympathy,Believe everyone should solve their own problems,A,-1
Sympathy,Think people exaggerate their difficulties,A,-1
Sympathy,Have little patience for others' failures,A,-1
Sympathy,Quick to judge those who ask for help,A,-1
Sympathy,Feel it's best for people to tough it out,A,-1
Sympathy,See vulnerability as a weakness,A,-1
Sympathy,Believe too much empathy spoils people,A,-1
Sympathy,Dislike when others lean on me,A,-1
Sympathy,Feel people should endure their own hardships,A,-1
Sympathy,Think people need to be more self-reliant,A,-1
Sympathy,Rarely feel moved by others' misfortunes,A,-1
Sympathy,Believe in keeping an emotional distance,A,-1
Sympathy,Find it hard to relate to others' pain,A,-1
Sympathy,See self-pity as a weakness,A,-1
Sympathy, Find yourself empathizing with people in difficult situations.,A,1
Sympathy, Often offer a shoulder to cry on for friends in need.,A,1
Sympathy, Feel a strong urge to help when you see someone struggling.,A,1
Sympathy, Believe in showing kindness to strangers.,A,1
Sympathy,Always ready to listen to someone's troubles.,A,1
Sympathy,Feel a deep connection to those suffering.,A,1
Sympathy, Often moved to tears by sad stories.,A,1
Sympathy, Have a soft spot for those less fortunate.,A,1
Sympathy,Regularly volunteer to help the underprivileged.,A,1
Sympathy,Feel compelled to act when you see injustice,A,1
Sympathy,Feel others' pain as if it were your own,A,1
Sympathy, Cant stand seeing anyone in distress.,A,1
Sympathy,Always find time to support your friends emotionally.,A,1
Sympathy, Believe in spreading love and kindness.,A,1
Sympathy,Have a nurturing nature towards others.,A,1
Sympathy,Feel a great sense of responsibility to help others.,A,1
Sympathy,Can't ignore the plight of those in need.,A,1
Sympathy, Feel deeply for those who are grieving.,A,1
Sympathy,Can't help but offer help when you see someone struggling.,A,1
Sympathy, Often go out of your way to help others.,A,1
Sympathy,Feel a great satisfaction in comforting others.,A,1
Sympathy,Always prioritize the needs of others before your own.,A,1
Sympathy, Feel deeply disturbed by news of suffering.,A,1
Sympathy, Offer warmth and comfort to those around you.,A,1
Sympathy,Often think about how to make the world a better place.,A,1
Sympathy,Feel motivated to alleviate others' suffering,A,1
Sympathy,Always make an effort to understand others' feelings.,A,1
Trust,Doubt the intentions of those around you,A,-1
Trust,Expect others to act in their own self-interest,A,-1
Trust,Rarely believe what people tell you,A,-1
Trust,Assume deception is common in others,A,-1
Trust,Feel suspicious of others' motives,A,-1
Trust,Have trouble accepting compliments,A,-1
Trust,Believe that everyone has a hidden agenda,A,-1
Trust,Think that people are not as they seem,A,-1
Trust,Struggle to trust even close friends,A,-1
Trust,Feel wary of making yourself vulnerable,A,-1
Trust,Think that people often lie to get what they want,A,-1
Trust,Have little faith in others' honesty,A,-1
Trust,Believe that people rarely mean well,A,-1
Trust,Feel uneasy relying on others,A,-1
Trust,Assume compliments are often insincere,A,-1
Trust,Have a hard time opening up to people,A,-1
Trust,Feel people are usually self-serving,A,-1
Trust, Believe in the sincerity of others.,A,1
Trust, Feel secure in the hands of friends.,A,1
Trust, Rely on people to keep their promises.,A,1
Trust, Have faith in human kindness.,A,1
Trust, Assume the best of intentions in others.,A,1
Trust, Expect honesty from those around you.,A,1
Trust, Count on others to do the right thing.,A,1
Trust,Feel confident that support is available.,A,1
Trust, Assume people have good motives.,A,1
Trust, Believe in the reliability of your team.,A,1
Trust, Trust in the goodwill of strangers.,A,1
Trust, Expect fair treatment from others.,A,1
Trust,Have confidence in mutual respect,A,1
Trust,Feel assured in others' capabilities,A,1
Trust, Count on others to be truthful.,A,1
Trust, Believe in the inherent goodness of people.,A,1
Trust,Know that others mean well,A,1
Trust, Rely on the integrity of colleagues.,A,1
Trust,Feel sure about others' intentions.,A,1
Trust, Expect cooperation in group efforts.,A,1
Trust, Trust that others have your back.,A,1
Trust,Be confident in receiving help when needed,A,1
Trust,Assume people will act honorably,A,1
Trust, Feel secure in shared goals.,A,1
Trust, Believe that others are dependable.,A,1
Trust,Expect others to respect confidentiality,A,1
Trust, Rely on friends to be there for you.,A,1
Trust, Trust in the fairness of decisions.,A,1
Trust,Feel confident in open communication,A,1
